Access ID,User ID,Spark ID,Timestamp,Viewed Slideshow,Downloaded Slideshow,Watched Tutorial Video,Accessed Extension Activities,Used AI Playbook Maker,Downloaded AI Playbook,Booked Support Session,Session Length (min),Resources Accessed (Count),Resources Accessed (%)
694,536,9,2025-04-04 23:11:52,False,False,False,False,False,False,True,21,2,28.57
694,536,9,2025-04-05 02:06:52,False,False,False,False,True,False,False,21,2,28.57
960,536,9,2025-04-15 23:12:22,False,False,False,True,False,False,False,33,3,42.86
960,536,9,2025-04-16 00:47:22,False,True,False,False,False,False,False,33,3,42.86
960,536,9,2025-04-16 01:46:22,True,False,False,False,False,False,False,33,4,57.14
960,536,9,2025-04-16 02:25:22,False,True,False,False,False,False,False,33,3,42.86
65,540,16,2025-04-06 23:10:59,False,False,True,False,False,False,False,49,4,57.14
65,540,16,2025-04-07 01:17:59,False,False,False,False,False,False,True,49,2,28.57
65,540,16,2025-04-07 02:58:59,False,False,True,False,False,False,False,49,4,57.14
65,540,16,2025-04-07 04:29:59,True,False,False,False,False,False,False,49,2,28.57
764,540,17,2025-04-19 23:08:57,False,False,False,False,False,False,True,29,2,28.57
764,540,17,2025-04-19 23:53:57,False,True,False,False,False,False,False,29,4,57.14
764,540,17,2025-04-20 02:32:57,True,False,False,False,False,False,False,29,3,42.86
764,540,17,2025-04-20 02:38:57,False,False,False,False,True,False,False,29,3,42.86
923,542,7,2025-04-07 23:09:06,False,False,False,False,False,False,True,33,3,42.86
923,542,7,2025-04-08 01:15:06,False,False,False,True,False,False,False,33,3,42.86
712,545,17,2025-04-05 23:13:16,False,False,False,True,False,False,False,17,5,71.43
712,545,17,2025-04-06 00:43:16,False,False,False,False,False,False,True,17,4,57.14
712,545,17,2025-04-06 03:37:16,False,False,True,False,False,False,False,17,5,71.43
63,545,6,2025-04-10 23:12:14,True,False,False,False,False,False,False,57,6,85.71
63,545,6,2025-04-11 00:46:14,False,False,False,False,False,True,False,57,3,42.86
63,545,6,2025-04-11 02:06:14,False,False,False,True,False,False,False,57,6,85.71
590,548,8,2025-04-15 23:12:34,False,False,False,False,False,False,True,22,3,42.86
590,548,8,2025-04-16 00:25:34,False,False,False,False,False,False,True,22,3,42.86
590,548,8,2025-04-16 03:16:34,False,True,False,False,False,False,False,22,4,57.14
590,548,8,2025-04-16 06:03:34,False,False,False,False,False,True,False,22,2,28.57
920,549,17,2025-04-03 23:10:22,False,False,False,True,False,False,False,52,2,28.57
920,549,17,2025-04-04 00:51:22,False,False,False,False,True,False,False,52,4,57.14
729,549,2,2025-04-09 23:08:43,False,False,True,False,False,False,False,46,6,85.71
729,549,2,2025-04-10 00:50:43,False,False,False,False,True,False,False,46,1,14.29
729,549,2,2025-04-10 01:56:43,False,True,False,False,False,False,False,46,5,71.43
752,551,13,2025-04-13 23:09:25,False,False,True,False,False,False,False,4,4,57.14
752,551,13,2025-04-13 23:30:25,False,False,False,True,False,False,False,4,4,57.14
900,552,9,2025-04-02 23:12:17,False,True,False,False,False,False,False,23,4,57.14
900,552,9,2025-04-02 23:59:17,False,False,True,False,False,False,False,23,1,14.29
247,552,2,2025-04-12 23:13:18,False,False,True,False,False,False,False,58,2,28.57
247,552,2,2025-04-13 01:15:18,False,False,False,False,False,True,False,58,4,57.14
137,554,7,2025-04-10 23:09:04,True,False,False,False,False,False,False,18,2,28.57
137,554,7,2025-04-11 01:04:04,False,False,True,False,False,False,False,18,4,57.14
137,554,7,2025-04-11 03:21:04,False,False,False,False,False,True,False,18,4,57.14
896,555,16,2025-04-08 23:11:35,False,False,False,True,False,False,False,56,4,57.14
896,555,16,2025-04-09 00:53:35,False,False,True,False,False,False,False,56,4,57.14
896,555,16,2025-04-09 03:35:35,False,False,False,False,False,False,True,56,4,57.14
896,555,16,2025-04-09 04:31:35,False,False,False,False,False,False,True,56,2,28.57
224,555,8,2025-04-11 23:13:09,True,False,False,False,False,False,False,9,3,42.86
224,555,8,2025-04-12 02:10:09,False,False,False,True,False,False,False,9,4,57.14
224,555,8,2025-04-12 04:47:09,False,True,False,False,False,False,False,9,2,28.57
329,556,14,2025-04-11 23:11:43,True,False,False,False,False,False,False,54,4,57.14
329,556,14,2025-04-12 01:10:43,True,False,False,False,False,False,False,54,2,28.57
329,556,14,2025-04-12 02:15:43,False,False,False,True,False,False,False,54,1,14.29
329,556,14,2025-04-12 04:29:43,True,False,False,False,False,False,False,54,2,28.57
84,556,15,2025-04-12 23:08:35,False,False,False,True,False,False,False,42,4,57.14
84,556,15,2025-04-13 00:19:35,False,False,True,False,False,False,False,42,3,42.86
277,557,3,2025-04-20 23:11:14,False,False,False,False,False,False,True,40,4,57.14
277,557,3,2025-04-21 00:34:14,False,False,False,False,True,False,False,40,3,42.86
277,557,3,2025-04-21 00:52:14,False,False,False,True,False,False,False,40,5,71.43
277,557,3,2025-04-21 01:45:14,False,True,False,False,False,False,False,40,4,57.14
294,558,9,2025-04-17 23:09:22,False,False,False,True,False,False,False,59,3,42.86
294,558,9,2025-04-18 00:00:22,False,False,False,False,True,False,False,59,4,57.14
294,558,9,2025-04-18 02:38:22,False,False,False,True,False,False,False,59,3,42.86
294,558,9,2025-04-18 03:18:22,False,False,False,False,False,False,True,59,3,42.86
120,560,1,2025-04-04 23:10:11,False,True,False,False,False,False,False,41,3,42.86
120,560,1,2025-04-05 01:20:11,False,False,False,False,True,False,False,41,3,42.86
229,562,1,2025-04-10 23:07:52,False,False,True,False,False,False,False,20,5,71.43
428,562,3,2025-04-10 23:09:24,False,False,False,True,False,False,False,14,6,85.71
428,562,3,2025-04-10 23:32:24,False,False,False,True,False,False,False,14,3,42.86
229,562,1,2025-04-10 23:36:52,False,False,False,True,False,False,False,20,5,71.43
428,562,3,2025-04-11 02:17:24,False,False,False,False,False,True,False,14,2,28.57
397,562,17,2025-04-17 23:08:41,False,False,False,False,False,False,True,24,5,71.43
397,562,17,2025-04-18 00:18:41,False,False,False,False,False,False,True,24,5,71.43
397,562,17,2025-04-18 01:35:41,False,False,False,True,False,False,False,24,6,85.71
397,562,17,2025-04-18 02:54:41,False,False,False,False,False,True,False,24,3,42.86
331,563,9,2025-04-14 23:10:39,False,False,True,False,False,False,False,39,2,28.57
331,563,9,2025-04-15 00:34:39,False,False,False,False,True,False,False,39,1,14.29
331,563,9,2025-04-15 01:13:39,False,False,False,False,True,False,False,39,2,28.57
331,563,9,2025-04-15 03:36:39,False,False,True,False,False,False,False,39,3,42.86
925,564,15,2025-04-13 23:11:31,True,False,False,False,False,False,False,53,1,14.29
925,564,15,2025-04-14 01:25:31,False,False,True,False,False,False,False,53,2,28.57
925,564,15,2025-04-14 02:37:31,False,True,False,False,False,False,False,53,4,57.14
100,566,2,2025-04-04 23:10:13,False,False,False,False,True,False,False,31,2,28.57
100,566,2,2025-04-05 00:25:13,False,False,False,False,True,False,False,31,3,42.86
100,566,2,2025-04-05 00:49:13,True,False,False,False,False,False,False,31,4,57.14
100,566,2,2025-04-05 03:32:13,False,False,False,False,True,False,False,31,6,85.71
618,567,9,2025-04-12 23:12:34,False,False,False,True,False,False,False,37,5,71.43
618,567,9,2025-04-13 00:57:34,True,False,False,False,False,False,False,37,3,42.86
618,567,9,2025-04-13 02:28:34,False,True,False,False,False,False,False,37,5,71.43
749,568,6,2025-04-08 23:11:25,False,False,True,False,False,False,False,58,2,28.57
749,568,6,2025-04-09 00:17:25,False,False,False,True,False,False,False,58,2,28.57
749,568,6,2025-04-09 02:00:25,False,False,False,False,True,False,False,58,4,57.14
749,568,6,2025-04-09 04:17:25,True,False,False,False,False,False,False,58,5,71.43
342,569,18,2025-04-01 23:11:51,False,False,True,False,False,False,False,29,3,42.86
342,569,18,2025-04-02 01:35:51,False,False,False,False,True,False,False,29,4,57.14
24,571,3,2025-04-05 23:08:50,False,False,False,False,False,False,True,9,2,28.57
24,571,3,2025-04-06 01:47:50,False,False,False,False,False,False,True,9,3,42.86
24,571,3,2025-04-06 02:57:50,True,False,False,False,False,False,False,9,4,57.14
24,571,3,2025-04-06 04:06:50,False,False,False,True,False,False,False,9,3,42.86
737,572,13,2025-04-11 23:12:06,False,False,False,False,False,True,False,15,3,42.86
737,572,13,2025-04-11 23:21:06,False,True,False,False,False,False,False,15,3,42.86
343,572,7,2025-04-14 23:12:35,True,False,False,False,False,False,False,53,3,42.86
343,572,7,2025-04-15 00:15:35,False,True,False,False,False,False,False,53,4,57.14
343,572,7,2025-04-15 02:08:35,True,False,False,False,False,False,False,53,3,42.86
50,573,14,2025-04-02 23:08:23,False,False,False,False,False,True,False,5,4,57.14
50,573,14,2025-04-03 01:26:23,True,False,False,False,False,False,False,5,5,71.43
50,573,14,2025-04-03 03:07:23,False,False,False,False,False,True,False,5,3,42.86
50,573,14,2025-04-03 03:33:23,False,False,False,True,False,False,False,5,7,100.0
559,574,8,2025-04-13 23:11:30,False,True,False,False,False,False,False,15,3,42.86
559,574,8,2025-04-14 00:57:30,True,False,False,False,False,False,False,15,3,42.86
8,575,8,2025-04-18 23:13:09,False,True,False,False,False,False,False,20,4,57.14
8,575,8,2025-04-19 00:11:09,False,False,True,False,False,False,False,20,2,28.57
377,576,1,2025-04-05 23:09:54,False,False,False,True,False,False,False,51,4,57.14
377,576,1,2025-04-06 02:08:54,False,False,True,False,False,False,False,51,3,42.86
377,576,1,2025-04-06 05:01:54,False,False,False,False,True,False,False,51,2,28.57
377,576,1,2025-04-06 07:14:54,False,False,False,False,False,False,True,51,5,71.43
564,576,10,2025-04-19 23:10:37,False,False,True,False,False,False,False,3,4,57.14
788,576,9,2025-04-19 23:10:59,False,False,True,False,False,False,False,2,4,57.14
564,576,10,2025-04-19 23:20:37,False,False,False,True,False,False,False,3,4,57.14
788,576,9,2025-04-20 01:55:59,False,True,False,False,False,False,False,2,2,28.57
788,576,9,2025-04-20 03:17:59,False,False,True,False,False,False,False,2,4,57.14
935,577,1,2025-04-09 23:12:56,False,False,False,False,False,False,True,60,4,57.14
935,577,1,2025-04-10 01:25:56,False,False,True,False,False,False,False,60,2,28.57
935,577,1,2025-04-10 01:36:56,False,False,False,False,True,False,False,60,5,71.43
86,578,18,2025-04-16 23:11:37,False,False,False,True,False,False,False,29,5,71.43
86,578,18,2025-04-17 01:36:37,False,False,False,False,False,True,False,29,2,28.57
86,578,18,2025-04-17 01:53:37,True,False,False,False,False,False,False,29,3,42.86
86,578,18,2025-04-17 03:45:37,False,False,True,False,False,False,False,29,4,57.14
986,579,13,2025-04-15 23:12:24,False,False,False,False,False,False,True,7,5,71.43
986,579,13,2025-04-16 01:10:24,False,False,False,True,False,False,False,7,2,28.57
986,579,13,2025-04-16 01:48:24,False,False,False,False,False,False,True,7,2,28.57
492,582,17,2025-04-01 23:09:43,False,True,False,False,False,False,False,46,3,42.86
492,582,17,2025-04-02 00:11:43,False,False,False,False,True,False,False,46,5,71.43
492,582,17,2025-04-02 01:50:43,False,False,True,False,False,False,False,46,4,57.14
492,582,17,2025-04-02 03:01:43,False,False,False,False,True,False,False,46,7,100.0
648,585,11,2025-04-05 23:10:18,True,False,False,False,False,False,False,10,6,85.71
648,585,11,2025-04-06 01:32:18,False,False,True,False,False,False,False,10,1,14.29
648,585,11,2025-04-06 03:45:18,False,False,True,False,False,False,False,10,3,42.86
648,585,11,2025-04-06 05:01:18,False,False,False,True,False,False,False,10,4,57.14
709,586,2,2025-04-13 23:11:36,False,False,False,False,False,False,True,23,3,42.86
709,586,2,2025-04-14 02:06:36,False,True,False,False,False,False,False,23,6,85.71
709,586,2,2025-04-14 02:25:36,False,False,False,False,True,False,False,23,5,71.43
709,586,2,2025-04-14 05:06:36,True,False,False,False,False,False,False,23,4,57.14
61,587,7,2025-04-01 23:12:38,False,False,True,False,False,False,False,31,4,57.14
61,587,7,2025-04-02 02:00:38,False,False,True,False,False,False,False,31,3,42.86
573,589,5,2025-04-01 23:12:08,False,False,False,False,False,False,True,49,5,71.43
573,589,5,2025-04-01 23:46:08,True,False,False,False,False,False,False,49,3,42.86
573,589,5,2025-04-02 02:35:08,False,False,False,True,False,False,False,49,1,14.29
573,589,5,2025-04-02 03:52:08,False,False,True,False,False,False,False,49,4,57.14
801,589,14,2025-04-06 23:12:51,False,False,False,False,False,True,False,47,3,42.86
801,589,14,2025-04-07 01:34:51,False,False,False,False,False,False,True,47,4,57.14
801,589,14,2025-04-07 01:43:51,False,False,True,False,False,False,False,47,2,28.57
801,589,14,2025-04-07 03:57:51,False,False,False,False,False,False,True,47,6,85.71
957,590,14,2025-04-03 23:09:20,True,False,False,False,False,False,False,33,3,42.86
957,590,14,2025-04-04 01:50:20,False,False,False,False,True,False,False,33,5,71.43
117,590,14,2025-04-12 23:09:08,False,False,False,True,False,False,False,52,5,71.43
117,590,14,2025-04-12 23:52:08,False,False,False,False,False,True,False,52,3,42.86
117,590,14,2025-04-13 01:04:08,False,False,False,False,False,True,False,52,2,28.57
916,591,1,2025-04-14 23:12:45,False,True,False,False,False,False,False,45,4,57.14
916,591,1,2025-04-15 01:54:45,False,False,False,False,True,False,False,45,3,42.86
916,591,1,2025-04-15 04:31:45,False,True,False,False,False,False,False,45,3,42.86
880,591,9,2025-04-15 23:12:12,False,False,False,False,False,False,False,24,0,0.0
880,591,9,2025-04-16 00:35:12,False,False,False,True,False,False,False,24,5,71.43
741,593,3,2025-04-14 23:10:01,False,False,False,False,True,False,False,42,3,42.86
741,593,3,2025-04-14 23:23:01,False,True,False,False,False,False,False,42,1,14.29
741,593,3,2025-04-15 00:25:01,False,True,False,False,False,False,False,42,2,28.57
741,593,3,2025-04-15 03:23:01,True,False,False,False,False,False,False,42,3,42.86
524,593,15,2025-04-17 23:13:30,True,False,False,False,False,False,False,55,4,57.14
524,593,15,2025-04-17 23:49:30,False,False,False,False,True,False,False,55,3,42.86
2,595,1,2025-04-05 23:12:53,False,False,False,False,False,False,True,13,4,57.14
2,595,1,2025-04-06 01:47:53,False,False,False,False,False,True,False,13,6,85.71
515,597,8,2025-04-18 23:08:42,False,False,False,False,False,False,True,57,1,14.29
515,597,8,2025-04-18 23:49:42,True,False,False,False,False,False,False,57,4,57.14
515,597,8,2025-04-19 02:02:42,True,False,False,False,False,False,False,57,3,42.86
515,597,8,2025-04-19 03:55:42,False,False,False,False,False,False,True,57,3,42.86
595,598,9,2025-04-10 23:12:02,False,False,False,False,False,True,False,14,4,57.14
595,598,9,2025-04-11 00:24:02,True,False,False,False,False,False,False,14,5,71.43
595,598,9,2025-04-11 01:03:02,False,True,False,False,False,False,False,14,3,42.86
595,598,9,2025-04-11 03:52:02,False,False,False,False,False,True,False,14,6,85.71
1,599,5,2025-04-01 23:11:08,False,False,False,True,False,False,False,53,2,28.57
389,599,18,2025-04-01 23:12:14,False,False,False,False,False,True,False,17,3,42.86
389,599,18,2025-04-02 00:27:14,False,False,True,False,False,False,False,17,4,57.14
1,599,5,2025-04-02 01:12:08,False,False,False,False,False,False,True,53,4,57.14
389,599,18,2025-04-02 01:43:14,False,False,False,True,False,False,False,17,4,57.14
950,600,14,2025-04-18 23:08:45,False,False,False,True,False,False,False,6,2,28.57
950,600,14,2025-04-19 00:09:45,False,False,False,False,False,False,True,6,5,71.43
439,601,5,2025-04-01 23:07:56,False,False,False,True,False,False,False,51,5,71.43
439,601,5,2025-04-01 23:50:56,False,False,False,False,False,True,False,51,3,42.86
439,601,5,2025-04-02 00:49:56,False,False,False,True,False,False,False,51,7,100.0
439,601,5,2025-04-02 02:47:56,True,False,False,False,False,False,False,51,4,57.14
641,601,3,2025-04-02 23:12:26,False,False,True,False,False,False,False,59,1,14.29
641,601,3,2025-04-03 00:12:26,False,False,False,False,False,True,False,59,3,42.86
641,601,3,2025-04-03 01:55:26,False,False,False,False,False,False,True,59,3,42.86
641,601,3,2025-04-03 02:28:26,True,False,False,False,False,False,False,59,5,71.43
227,602,8,2025-04-08 23:07:53,False,False,False,False,False,True,False,38,4,57.14
227,602,8,2025-04-08 23:59:53,False,False,False,True,False,False,False,38,2,28.57
20,605,13,2025-04-03 23:12:05,False,False,False,False,True,False,False,47,4,57.14
20,605,13,2025-04-04 00:19:05,True,False,False,False,False,False,False,47,5,71.43
20,605,13,2025-04-04 01:17:05,False,False,False,False,True,False,False,47,2,28.57
20,605,13,2025-04-04 02:31:05,False,False,False,True,False,False,False,47,3,42.86
792,606,15,2025-04-08 23:09:00,False,False,False,False,False,True,False,38,5,71.43
792,606,15,2025-04-09 00:32:00,False,False,True,False,False,False,False,38,3,42.86
792,606,15,2025-04-09 03:16:00,False,False,False,False,False,False,True,38,3,42.86
690,607,7,2025-04-11 23:11:31,False,False,False,True,False,False,False,8,3,42.86
690,607,7,2025-04-12 02:07:31,False,False,False,True,False,False,False,8,4,57.14
690,607,7,2025-04-12 03:03:31,True,False,False,False,False,False,False,8,2,28.57
690,607,7,2025-04-12 05:20:31,False,False,False,True,False,False,False,8,2,28.57
740,608,8,2025-04-10 23:10:10,False,False,False,False,False,True,False,44,3,42.86
740,608,8,2025-04-10 23:40:10,False,False,False,False,False,False,True,44,6,85.71
740,608,8,2025-04-11 02:30:10,False,False,False,False,False,True,False,44,4,57.14
740,608,8,2025-04-11 04:31:10,False,False,False,True,False,False,False,44,3,42.86
5,609,2,2025-04-07 23:07:58,False,False,False,False,False,True,False,17,3,42.86
5,609,2,2025-04-08 00:16:58,False,False,False,False,False,False,True,17,3,42.86
887,612,7,2025-04-01 23:12:00,False,False,True,False,False,False,False,33,5,71.43
887,612,7,2025-04-02 00:24:00,False,False,True,False,False,False,False,33,4,57.14
887,612,7,2025-04-02 00:34:00,False,True,False,False,False,False,False,33,2,28.57
887,612,7,2025-04-02 00:50:00,False,True,False,False,False,False,False,33,5,71.43
1000,612,5,2025-04-08 23:11:08,False,False,False,True,False,False,False,54,4,57.14
1000,612,5,2025-04-09 00:54:08,False,False,False,False,False,False,True,54,4,57.14
1000,612,5,2025-04-09 02:37:08,False,True,False,False,False,False,False,54,2,28.57
1000,612,5,2025-04-09 04:11:08,False,False,True,False,False,False,False,54,2,28.57
414,614,9,2025-04-20 23:10:01,False,False,True,False,False,False,False,26,4,57.14
414,614,9,2025-04-21 01:08:01,False,False,False,False,False,True,False,26,3,42.86
414,614,9,2025-04-21 03:45:01,False,False,False,False,False,True,False,26,6,85.71
447,615,3,2025-04-06 23:11:26,False,False,False,False,True,False,False,30,3,42.86
447,615,3,2025-04-07 01:48:26,False,True,False,False,False,False,False,30,4,57.14
447,615,3,2025-04-07 03:59:26,True,False,False,False,False,False,False,30,4,57.14
447,615,3,2025-04-07 04:14:26,False,False,True,False,False,False,False,30,3,42.86
914,615,7,2025-04-13 23:08:03,False,True,False,False,False,False,False,49,5,71.43
914,615,7,2025-04-14 02:03:03,False,False,False,False,True,False,False,49,6,85.71
914,615,7,2025-04-14 04:03:03,False,False,False,True,False,False,False,49,4,57.14
914,615,7,2025-04-14 05:53:03,False,False,False,True,False,False,False,49,6,85.71
991,616,4,2025-04-09 23:09:57,False,False,False,False,False,True,False,15,4,57.14
991,616,4,2025-04-10 00:00:57,True,False,False,False,False,False,False,15,2,28.57
991,616,4,2025-04-10 02:54:57,False,False,False,False,False,True,False,15,3,42.86
991,616,4,2025-04-10 03:58:57,False,False,False,False,False,False,True,15,5,71.43
584,616,7,2025-04-10 23:11:20,False,False,True,False,False,False,False,15,3,42.86
584,616,7,2025-04-11 01:23:20,True,False,False,False,False,False,False,15,2,28.57
584,616,7,2025-04-11 04:11:20,False,False,False,True,False,False,False,15,2,28.57
584,616,7,2025-04-11 04:38:20,False,False,False,False,True,False,False,15,5,71.43
270,616,18,2025-04-12 23:12:57,False,False,False,False,False,True,False,52,2,28.57
270,616,18,2025-04-13 01:07:57,True,False,False,False,False,False,False,52,3,42.86
270,616,18,2025-04-13 01:59:57,True,False,False,False,False,False,False,52,4,57.14
270,616,18,2025-04-13 03:25:57,False,False,False,False,False,False,True,52,4,57.14
908,617,1,2025-04-10 23:08:50,False,False,False,False,True,False,False,33,5,71.43
908,617,1,2025-04-11 01:57:50,False,False,True,False,False,False,False,33,5,71.43
489,618,18,2025-04-09 23:07:59,False,False,False,False,False,False,True,41,5,71.43
489,618,18,2025-04-09 23:21:59,False,False,True,False,False,False,False,41,4,57.14
489,618,18,2025-04-10 00:11:59,False,False,False,False,False,False,True,41,4,57.14
489,618,18,2025-04-10 00:19:59,True,False,False,False,False,False,False,41,6,85.71
263,619,4,2025-04-08 23:11:59,False,True,False,False,False,False,False,55,6,85.71
263,619,4,2025-04-08 23:24:59,False,False,False,False,False,False,True,55,5,71.43
385,621,11,2025-04-16 23:07:40,False,False,True,False,False,False,False,58,3,42.86
385,621,11,2025-04-17 01:24:40,False,False,False,False,False,False,True,58,2,28.57
279,622,14,2025-04-12 23:07:59,True,False,False,False,False,False,False,16,7,100.0
279,622,14,2025-04-13 00:57:59,True,False,False,False,False,False,False,16,3,42.86
279,622,14,2025-04-13 02:08:59,False,True,False,False,False,False,False,16,3,42.86
279,622,14,2025-04-13 05:04:59,False,False,False,False,True,False,False,16,1,14.29
886,624,9,2025-04-11 23:11:41,False,False,True,False,False,False,False,46,4,57.14
886,624,9,2025-04-12 01:36:41,True,False,False,False,False,False,False,46,2,28.57
886,624,9,2025-04-12 01:45:41,False,False,False,False,False,True,False,46,3,42.86
288,625,16,2025-04-07 23:08:02,False,False,False,False,True,False,False,23,2,28.57
288,625,16,2025-04-08 01:33:02,False,False,False,False,True,False,False,23,1,14.29
288,625,16,2025-04-08 04:14:02,False,False,True,False,False,False,False,23,4,57.14
288,625,16,2025-04-08 07:08:02,False,True,False,False,False,False,False,23,3,42.86
423,626,2,2025-04-10 23:12:43,False,False,False,False,False,True,False,33,5,71.43
423,626,2,2025-04-10 23:24:43,False,True,False,False,False,False,False,33,4,57.14
423,626,2,2025-04-10 23:40:43,False,False,True,False,False,False,False,33,5,71.43
423,626,2,2025-04-11 00:54:43,True,False,False,False,False,False,False,33,2,28.57
364,628,13,2025-04-05 23:07:50,True,False,False,False,False,False,False,51,4,57.14
364,628,13,2025-04-06 01:23:50,False,False,False,True,False,False,False,51,6,85.71
364,628,13,2025-04-06 02:38:50,False,False,False,True,False,False,False,51,4,57.14
364,628,13,2025-04-06 04:14:50,False,False,False,False,True,False,False,51,1,14.29
532,629,1,2025-04-03 23:11:50,False,False,False,True,False,False,False,1,4,57.14
532,629,1,2025-04-04 00:32:50,False,False,False,False,False,False,True,1,4,57.14
532,629,1,2025-04-04 01:57:50,False,False,False,False,False,False,True,1,3,42.86
41,630,17,2025-04-05 23:10:56,False,False,False,False,False,False,True,52,3,42.86
41,630,17,2025-04-05 23:24:56,False,False,False,False,True,False,False,52,4,57.14
505,632,18,2025-04-18 23:09:40,False,False,False,True,False,False,False,14,5,71.43
505,632,18,2025-04-19 00:08:40,True,False,False,False,False,False,False,14,5,71.43
505,632,18,2025-04-19 00:14:40,False,False,True,False,False,False,False,14,2,28.57
237,634,10,2025-04-02 23:11:59,False,False,False,False,True,False,False,1,4,57.14
237,634,10,2025-04-03 00:26:59,False,True,False,False,False,False,False,1,4,57.14
237,634,10,2025-04-03 02:39:59,False,False,True,False,False,False,False,1,1,14.29
563,634,1,2025-04-19 23:08:21,False,False,False,True,False,False,False,30,4,57.14
563,634,1,2025-04-20 01:36:21,False,False,False,True,False,False,False,30,3,42.86
149,637,13,2025-04-04 23:13:01,True,False,False,False,False,False,False,16,4,57.14
149,637,13,2025-04-05 00:40:01,False,False,False,False,True,False,False,16,3,42.86
149,637,13,2025-04-05 01:57:01,False,False,False,False,False,False,True,16,4,57.14
149,637,13,2025-04-05 03:08:01,False,False,True,False,False,False,False,16,4,57.14
567,638,10,2025-04-15 23:09:07,False,True,False,False,False,False,False,44,5,71.43
567,638,10,2025-04-16 00:50:07,False,False,False,True,False,False,False,44,5,71.43
567,638,10,2025-04-16 03:02:07,False,False,False,False,False,False,True,44,3,42.86
223,643,5,2025-04-07 23:07:38,False,False,False,True,False,False,False,39,3,42.86
223,643,5,2025-04-08 00:02:38,False,True,False,False,False,False,False,39,5,71.43
441,644,12,2025-04-15 23:09:57,False,False,False,False,True,False,False,26,5,71.43
441,644,12,2025-04-15 23:52:57,False,True,False,False,False,False,False,26,3,42.86
441,644,12,2025-04-16 01:18:57,False,False,True,False,False,False,False,26,4,57.14
949,644,14,2025-04-16 23:11:30,False,False,True,False,False,False,False,51,1,14.29
949,644,14,2025-04-16 23:29:30,True,False,False,False,False,False,False,51,5,71.43
195,646,9,2025-04-17 23:08:32,False,False,False,True,False,False,False,41,4,57.14
195,646,9,2025-04-18 01:52:32,False,False,False,False,True,False,False,41,3,42.86
195,646,9,2025-04-18 03:21:32,False,False,True,False,False,False,False,41,3,42.86
245,647,4,2025-04-02 23:10:34,False,True,False,False,False,False,False,58,3,42.86
245,647,4,2025-04-02 23:53:34,True,False,False,False,False,False,False,58,4,57.14
245,647,4,2025-04-03 02:50:34,False,False,False,False,False,True,False,58,5,71.43
129,647,16,2025-04-04 23:10:33,False,False,False,False,False,False,True,55,4,57.14
129,647,16,2025-04-05 00:43:33,False,True,False,False,False,False,False,55,2,28.57
129,647,16,2025-04-05 03:17:33,False,False,False,False,True,False,False,55,4,57.14
129,647,16,2025-04-05 04:11:33,False,False,False,True,False,False,False,55,4,57.14
797,649,14,2025-04-06 23:11:19,True,False,False,False,False,False,False,19,4,57.14
797,649,14,2025-04-07 00:25:19,True,False,False,False,False,False,False,19,3,42.86
797,649,14,2025-04-07 01:08:19,False,True,False,False,False,False,False,19,4,57.14
797,649,14,2025-04-07 02:50:19,False,False,False,False,True,False,False,19,5,71.43
506,649,3,2025-04-20 23:09:06,False,False,False,True,False,False,False,32,3,42.86
506,649,3,2025-04-21 00:04:06,True,False,False,False,False,False,False,32,4,57.14
831,650,4,2025-04-02 23:10:50,False,False,False,False,True,False,False,9,4,57.14
831,650,4,2025-04-03 01:02:50,False,False,False,False,True,False,False,9,5,71.43
831,650,4,2025-04-03 03:44:50,False,False,False,False,False,False,True,9,3,42.86
831,650,4,2025-04-03 04:08:50,True,False,False,False,False,False,False,9,3,42.86
508,652,17,2025-04-10 23:07:51,False,False,True,False,False,False,False,37,4,57.14
508,652,17,2025-04-10 23:38:51,False,True,False,False,False,False,False,37,5,71.43
508,652,17,2025-04-11 01:03:51,False,False,False,False,False,False,True,37,3,42.86
778,654,1,2025-04-02 23:08:48,False,True,False,False,False,False,False,57,2,28.57
778,654,1,2025-04-03 01:28:48,False,False,False,False,False,True,False,57,3,42.86
32,658,6,2025-04-02 23:10:54,False,False,False,False,False,False,True,18,4,57.14
32,658,6,2025-04-03 00:58:54,False,False,True,False,False,False,False,18,2,28.57
32,658,6,2025-04-03 02:43:54,False,False,False,False,False,True,False,18,7,100.0
717,658,16,2025-04-08 23:12:13,False,True,False,False,False,False,False,25,3,42.86
717,658,16,2025-04-09 00:38:13,True,False,False,False,False,False,False,25,1,14.29
607,659,13,2025-04-09 23:11:50,False,False,False,True,False,False,False,19,3,42.86
607,659,13,2025-04-09 23:23:50,False,False,False,False,False,True,False,19,3,42.86
607,659,13,2025-04-09 23:57:50,False,False,False,False,True,False,False,19,3,42.86
607,659,13,2025-04-10 02:44:50,False,False,False,True,False,False,False,19,2,28.57
219,659,7,2025-04-12 23:11:59,False,True,False,False,False,False,False,28,4,57.14
219,659,7,2025-04-13 01:58:59,False,False,False,False,True,False,False,28,4,57.14
219,659,7,2025-04-13 04:02:59,False,False,False,True,False,False,False,28,3,42.86
105,660,9,2025-04-20 23:12:28,True,False,False,False,False,False,False,7,4,57.14
105,660,9,2025-04-21 01:18:28,False,False,False,True,False,False,False,7,4,57.14
105,660,9,2025-04-21 01:45:28,False,True,False,False,False,False,False,7,5,71.43
105,660,9,2025-04-21 04:23:28,False,False,True,False,False,False,False,7,5,71.43
